movie,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Quiz Show (1994),-0.28344473,0.064916104,-0.26264584,0.10955537,0.035423886,0.24373125,-0.06326739,-0.13196687,-0.11370298,0.1552604,-0.12876447,0.038601715,-0.27739507,-0.118370645,0.13163853,0.24715336,0.064391114,-0.09459958,-0.16550778,-0.29321286,-0.048482765,-0.111162074,-0.076118864,-0.12451336,0.01600757,0.12273281,-0.10037757,-0.0035512806,-0.12024994,0.28959468,-0.034753,0.104346015,0.06164778,0.10108597,0.044414606,0.010784848,-0.24773704,0.15899877,0.14285919,0.24081182
Fantasia (1940),-0.0061466782,0.117275976,0.075431444,0.07393687,0.15688702,0.12592381,-0.081154674,-0.13006821,-0.13197234,0.11211232,0.009300716,-0.1485645,-0.048003025,0.23044825,0.3115149,-0.06042831,-0.07093339,0.06019717,0.23481782,0.07587223,-0.15701634,-0.29204533,-0.3033794,-0.33394217,-0.27553442,0.13426715,-0.040171612,0.02228825,0.2413408,0.32082525,0.21300596,0.28211153,0.22932953,-0.17470145,-0.23119392,-0.40308493,0.08037102,0.019224126,0.07241833,0.1958415
Rumble in the Bronx (1995),-0.21668035,0.07664812,0.18262795,0.081052706,0.3374813,-0.12010049,-0.17124553,-0.16616078,0.21686493,0.13733435,-0.05197719,0.056805786,-0.17806184,0.23473823,0.06081224,0.08775903,0.064295806,-0.22218135,-0.20447166,0.271826,0.25132975,-0.18407941,0.06625229,-0.30094764,-0.0749926,-0.1490727,-0.23454796,0.0059127645,0.13107274,0.12019976,-0.16404648,-0.16309784,-0.20238438,-0.08297619,-0.08429497,-0.09052726,-0.24070264,0.051490713,-0.04465065,-0.017329287
Monty Python's Life of Brian (1979),0.15746543,0.07072552,-0.1256352,0.15469061,0.2169708,-0.009299279,-0.22789682,-0.15552716,-0.48230326,0.086645804,0.1926586,0.2547439,0.032755844,0.23469028,0.27423686,0.26702684,-0.19920677,0.05170926,-0.11159841,-0.1723847,-0.07104636,-0.14105424,-0.22976355,-0.3903263,-0.21479887,0.012409702,-0.13595441,0.065352716,0.15525264,-0.020970114,0.21503921,0.02017935,0.05374407,0.031416435,0.18843079,-0.1776362,-0.041112136,0.03289891,0.008025938,0.06190676
Lawrence of Arabia (1962),-0.13803262,0.33938038,-0.19539681,0.055621345,-0.018861404,0.2721584,-0.29993653,-0.35663635,-0.10794417,0.20350455,0.20789877,-0.17034383,-0.2839612,0.16396941,0.14793143,0.29470977,-0.3095111,0.28016984,-0.10084207,-0.3977046,-0.25322634,0.24691148,-0.4439522,-0.25989494,-0.28553477,0.33389068,-0.25381765,0.1912927,0.08983695,0.27441326,0.18184353,0.09340603,-0.20773011,0.0135959275,0.13522288,-0.3739049,-0.097903736,0.30520818,0.08463297,0.17186151
My Best Friend's Wedding (1997),-0.23508109,-0.07415828,-0.023280589,-0.06750294,-0.26529178,0.10876459,0.18808706,0.0109519325,0.038089152,0.24393335,-0.1999255,-0.18794006,0.15077348,-0.09982426,0.19738436,-0.10648577,-0.13378459,0.07186961,-0.09826439,0.14468557,-0.10319958,-0.32675257,0.17569481,0.284108,-0.08835813,0.21513623,0.012502887,-0.38543636,0.20387241,0.05181123,-0.1751339,0.08717793,0.2754997,0.08202081,-0.119278125,-0.101910114,-0.07983398,0.08969825,0.077571906,0.24461381
Snow White and the Seven Dwarfs (1937),-0.11076768,0.29954433,-0.030908015,0.056973256,-0.10046541,0.25295505,0.15849543,-0.14054048,-0.049151868,0.075609006,-0.17943618,-0.3419217,-0.046868943,0.028972387,0.28174344,-0.009934511,-0.14758642,0.16306101,0.08038912,-0.099841535,-0.15083301,-0.13281064,-0.24241686,-0.11851039,-0.17390135,0.008289272,-0.11911916,-0.043242056,0.11920762,0.3293041,0.14632927,0.300783,0.05615213,-0.060073994,-0.082520194,-0.18982293,0.096629195,-0.12097995,0.0073279487,0.2502198
Gone with the Wind (1939),-0.04621509,0.2174729,-0.09058938,0.21213149,-0.33610216,0.25209355,-0.093250446,-0.10800236,0.08048253,0.2237444,-0.084169686,-0.41110224,-0.20587502,-0.18417907,0.17562924,0.12903172,-0.22745071,0.09945259,0.13180578,-0.099242724,-0.25704527,-0.1127184,-0.31372976,0.06547277,0.16307437,0.11268349,-0.07860745,0.18340923,0.035491493,0.21548714,0.29832602,0.19525005,-0.018879442,0.1368679,0.13778262,-0.1406598,0.03338481,0.10586177,-0.05488394,0.09564989
Big Night (1996),-0.20498708,0.18947875,-0.03052383,0.054679606,0.07669617,-0.18864347,-0.35671985,-0.31170425,-0.04231043,-0.002031418,0.18497102,-0.044987462,0.1438646,0.14203633,0.012576945,0.2713457,0.024721732,0.10977946,0.020567684,-0.060674172,-0.3550076,0.3694972,-0.39983508,-0.42772755,0.29073086,0.1021323,-0.19213243,0.23945421,0.16236435,0.0069352407,0.30457848,0.21483772,-0.10481127,0.28919807,0.22007515,-0.21579112,-0.07183896,0.21486625,0.1383789,0.03055607
Star Trek III: The Search for Spock (1984),0.33830956,-0.104030326,-0.029748771,-0.16806187,0.010576862,0.08746802,0.31129298,0.14418864,-0.13262568,-0.11163795,0.0810247,0.019441739,0.029830245,0.110381305,-0.081403114,-0.0025837626,-0.20733915,0.3040664,-0.025942393,0.07796245,-0.16966836,-0.049178597,0.012141426,0.23068358,-0.20592454,0.21936646,0.06253592,-0.003963311,0.036394592,0.07368206,-0.09411992,0.07372911,-0.31264907,0.07829724,0.13022533,-0.07664035,-0.057489604,0.06728835,-0.15269609,0.18637113
Heathers (1989),-0.18983318,-0.009266099,-0.11568091,-0.04998014,0.32533115,-0.04076174,-0.17790867,0.06375725,-0.3469915,0.19054759,0.17132579,0.17136542,0.048309136,0.14505517,0.25142783,0.043491885,-0.17596567,-0.02278545,-0.26198357,0.12860101,0.36558813,0.08564506,-0.058075003,-0.21525048,-0.03082093,-0.044686258,-0.24783884,-0.09395059,0.2776214,-0.17367354,0.07081658,0.11476132,0.05678988,0.07503594,0.12888566,-0.21897346,0.018217854,0.1042226,-0.13783349,0.20134746
Glory (1989),-0.09405775,0.28799966,-0.32452413,0.1505374,-0.091713645,0.24907199,-0.15070911,-0.14958392,-0.24251203,0.26796392,-0.30390653,-0.2689977,-0.23878276,-0.0074999025,0.059845287,0.06162251,-0.23669112,0.087782316,-0.369316,-0.41615352,-0.34240326,0.056123532,-0.13458453,-0.091928,-0.2779663,0.3138246,-0.09360784,-0.061597213,0.14981586,0.13723323,0.008505832,0.19586675,0.15978272,0.057999864,0.144978,-0.08941593,-0.034952518,0.19561373,-0.13248771,0.15424986
Cape Fear (1991),-0.32159492,0.0743638,-0.1684798,0.124084175,0.053197145,0.10100943,-0.011603901,0.14230807,0.052246124,0.09838853,-0.36708704,-0.18217593,0.19297625,-0.025315303,0.22001243,-0.015484538,-0.1576816,-0.03406913,-0.29138556,0.10371778,0.22489256,-0.17989482,0.21790196,0.02316442,0.011723108,0.23483276,0.027176052,-0.004761925,0.11956358,-0.029268425,0.13373283,-0.035367608,0.23149566,-0.07020569,-0.15509455,0.014302895,0.032067433,0.18593732,-0.05374628,0.06956617
Full Metal Jacket (1987),-0.018766673,0.2261429,-0.18286358,-0.07534584,0.31612873,0.07168863,-0.175798,-0.13730808,-0.21399824,0.008803244,-0.12146381,-0.22572908,0.13908389,0.16422449,0.2415036,0.17437798,-0.1312033,0.09848716,-0.12090164,0.19548698,0.16756667,-0.11305504,0.0129797505,-0.1087485,-0.09119506,0.24898782,-0.03307622,0.2737863,-0.19149804,0.1126864,0.22502197,0.09378984,0.30747178,0.20010704,0.13072331,0.070034444,-0.10759953,-0.010553689,0.46234298,0.43248877
Grease (1978),-0.23509166,-0.10505566,0.13191175,0.106091104,-0.48294544,0.058054294,0.15503182,0.15252015,0.06854849,0.037899885,-0.09528615,-0.18762973,-0.04801966,-0.16119798,0.25993043,0.09793309,-0.028909538,0.11903871,-0.15693289,-0.39520547,-0.10304541,-0.03970273,-0.06620483,-0.11626506,-0.2904184,0.023195714,-0.1211832,-0.02243949,0.3829139,-0.066468775,-0.107361816,0.098974675,-0.0026141994,0.29363173,-0.03900418,0.09107559,-0.19100313,0.06998202,-0.24871267,0.016482702
Clueless (1995),-0.14125805,-0.07186972,-0.15013357,0.115533866,0.013614266,0.046498902,-0.017136844,0.17133479,0.049076863,0.04167661,0.0074836365,-0.12379128,-0.34493095,-0.10727735,0.026499158,-0.0050797015,0.013115967,-0.25778803,0.08583618,-0.060692023,-0.024571273,0.082828365,-0.027948538,0.0038065694,-0.068878025,0.047940277,0.0030721056,-0.13282475,0.066189595,0.050978895,-0.12463786,0.08301235,0.12462226,0.2701754,0.2032058,0.1617912,-0.18851988,0.1324069,-0.06406124,0.08140966
Ghost (1990),0.10872777,-0.05002854,0.18637699,0.21065609,-0.110851206,0.09740228,0.21924947,0.11991812,-0.1378685,-0.0065989066,-0.2521567,-0.13280956,-0.13713266,-0.1518462,0.24983102,-0.038023442,-0.029776504,0.37854606,0.06816828,-0.2935221,-0.17692715,-0.48682007,0.104386576,0.31370264,-0.086362876,0.25558153,-0.2520137,-0.022451017,0.28317973,0.02640186,-0.03681979,0.041020256,0.021537421,0.27953625,-0.01733107,-0.025937341,0.0003938513,0.2710205,-0.42385992,0.05910334
Sleepers (1996),-0.12434382,0.16684671,-0.15444511,0.19804426,-0.022580735,0.21945167,-0.09187263,-0.22113332,-0.30402857,0.0963097,-0.14617166,0.0115941325,0.1855941,0.3307683,0.17225869,0.19684862,-0.23276788,-0.044477846,-0.09408096,0.15413108,-0.10918577,-0.022727778,0.13029873,0.2880162,0.05703078,0.05001333,-0.017292278,0.41065153,0.11245201,-0.1517493,0.017236527,-0.17149216,0.14006878,-0.15617114,0.3170068,-0.16572718,-0.06871914,0.12976238,-0.1822614,0.20364557
In the Line of Fire (1993),-0.21986414,0.22821565,-0.24503571,0.066223465,0.13309531,0.22181116,0.18381448,0.0062655373,-0.22576979,0.06720699,-0.22887896,-0.34697813,-0.24692439,0.07703654,0.06772027,0.30173007,-0.21749054,-0.026178462,-0.026136754,-0.33807445,-0.07762751,-0.08356418,-0.063266195,0.082153335,-0.028514357,0.059668444,-0.15162277,0.30819875,-0.037844587,0.14143042,-0.08885234,0.03034908,0.13263404,0.16187054,0.09299338,0.123482876,-0.07627791,0.083388425,-0.26526612,0.2982032
Mother (1996),-0.10845752,-0.29861617,-0.15344498,0.21588387,-0.17356479,-0.14301711,-0.18325615,-0.28260818,-0.23041166,0.1581617,0.13172798,0.058118783,-0.14469378,-0.1109214,0.03724563,0.07046565,-0.269109,-0.31189546,-0.10058946,0.096069254,0.29046002,0.13537496,-0.16406664,-0.0058357734,0.20686962,0.023429416,-0.10172727,0.05620376,-0.23283617,0.039074954,0.05221043,0.2886188,0.009423193,-0.18167375,0.22654802,-0.30987996,-0.09917794,0.016807562,-0.11892372,0.31199718
Everyone Says I Love You (1996),-0.2792021,0.15838695,-0.061006576,0.19173433,-0.054160193,-0.32188323,-0.21057096,0.14602347,-0.14166263,-0.015099633,0.076986715,0.041194193,-0.24485576,-0.34453082,-0.32814187,0.098523006,-0.001200213,-0.1276947,0.26212364,-0.14155108,-0.13489781,0.26259914,-0.16002324,-0.15247019,0.096153036,0.0389782,-0.15303805,-0.23512973,-0.07261409,-0.004978928,0.14103793,0.2613909,0.06734376,-0.062238332,0.24534744,-0.18666103,-0.07619691,0.24478269,-0.31540525,-0.27654988
"Piano, The (1993)",-0.21658184,0.08020979,0.07412068,0.21312651,-0.33472505,0.13803548,-0.21856046,-0.18193576,-0.08581675,-0.053216096,0.06269617,0.08034416,-0.0571074,-0.14539763,0.12762338,-0.15449785,-0.13026173,0.14535436,-0.15043491,0.10975306,-0.13181159,0.3399455,-0.069238186,-0.017581208,0.10527628,0.06720909,-0.16598326,0.18100491,0.12496251,0.08922198,0.33977938,0.09541005,0.2850655,0.3565867,-0.14926933,-0.36781916,-0.11496851,0.09077282,0.16224274,-0.006507513
Die Hard 2 (1990),0.1125722,0.06391801,-0.23584875,-0.120517336,0.22279914,0.12385004,0.21126619,0.16546716,-0.04186388,0.106522575,-0.2289311,-0.21526532,-0.21300755,0.12688525,0.08139609,0.16857296,-0.18653628,0.019670868,-0.067673326,0.085843965,0.20175244,-0.24017832,0.05733556,0.1297224,0.17869975,0.074593544,0.054679465,0.021482272,-0.1304868,0.21240185,-0.20259906,-0.02913906,-0.059669178,-0.005028638,0.17341559,0.056862272,-0.13704726,-0.09724034,-0.2898135,0.21692975
"Bridge on the River Kwai, The (1957)",-0.007585769,0.24283884,-0.46255288,0.083387345,0.3597746,0.39025858,-0.24038051,-0.34505877,-0.031424556,0.12723264,0.08322106,-0.28450972,-0.31910446,0.3768089,0.10084323,0.38952488,-0.30229095,0.35693598,-0.06668357,-0.23791043,-0.26577988,-0.29709876,-0.08669414,-0.090570055,-0.012231215,0.2714011,-0.110817336,0.2746158,-0.18381569,0.2878759,0.07031243,0.10263167,0.13149214,0.19857566,0.12837116,-0.17232727,-0.08089399,0.098144315,0.09175086,0.3523575
Cool Hand Luke (1967),-0.060858507,0.26335305,-0.16329403,-0.001453972,0.3670151,0.3069096,-0.1411642,-0.22344416,0.071685,0.08345697,-0.015698463,-0.1492465,-0.33200675,0.14119473,0.16270703,0.119696155,-0.19041912,0.24792655,0.02279465,-0.2202575,-0.036191985,0.023155514,-0.1650441,-0.118427545,-0.050234053,0.16808793,-0.16508101,0.19082998,-0.052421696,0.30243948,0.036495704,0.04824737,0.018586565,-0.019981278,0.24984398,-0.16569068,-0.27027354,0.3046609,0.23873277,0.13777521
"American President, The (1995)",-0.097585775,0.06292733,-0.08420273,0.12330232,-0.35974032,0.056949504,0.400857,0.031673953,-0.154672,0.24129374,-0.33177817,-0.25223765,-0.05882079,-0.10070576,0.035707813,0.060880058,-0.28984904,0.33421856,-0.1361526,-0.1945575,-0.23549244,-0.13667838,0.1273073,0.35883737,-0.26208866,0.10669118,0.011858826,0.085994095,0.064427294,0.06794805,0.0025043434,-0.0063421247,-0.11777263,0.09391382,0.15424556,-0.007899987,-0.11918493,0.09503188,-0.44950143,-0.006146532
Pretty Woman (1990),-0.026145775,0.016565796,-0.014562143,0.010201086,-0.14184222,0.21802615,0.3402419,0.21053068,-0.13089053,0.031109307,-0.4583518,-0.38481623,0.10701712,-0.13756046,0.20189574,0.013020504,-0.05639751,0.14839879,-0.026043683,-0.46426195,-0.21363859,-0.2540891,0.21422316,0.23186396,-0.15616626,0.41061586,0.016464913,0.08789272,0.20128071,-0.066201404,-0.17935358,0.036802135,0.026938174,0.19173338,0.13392688,0.112335734,-0.06695844,0.10467548,-0.2291686,0.023950431
"Nutty Professor, The (1996)",-0.46143124,-0.185044,-0.0056395754,0.19907123,0.04782071,-0.2398077,0.1734316,0.1742029,-0.13938707,0.14009438,-0.15606338,0.01801682,-0.018146643,-0.15489414,-0.027786398,-0.11264569,-0.13189106,0.08019178,0.013743675,0.32334384,-0.051446676,0.0758356,0.04753831,0.09819559,0.153053,0.0765474,0.19046962,-0.32679844,-0.12593836,0.04831183,0.020546593,0.079853795,0.2572412,0.03671541,-0.09199815,0.22002783,-0.10099322,0.06565633,0.12470189,0.26969928
Secrets & Lies (1996),-0.32574645,0.1463393,-0.24711488,0.18554103,0.036337018,0.024231834,-0.2603439,-0.41390577,-0.35479197,0.2877426,0.15115415,0.12702592,-0.13493742,0.035049643,0.3149562,0.17773195,-0.11842405,0.3589046,-0.107314385,0.11709183,-0.18357687,0.19800407,-0.28084028,-0.18568581,-0.15318517,0.17770503,-0.27271646,0.112222165,0.2896042,0.20210014,0.33351052,0.077970624,-0.048150506,0.20747884,0.27266833,-0.0994241,-0.26746124,0.38979846,0.107544824,0.1449878
While You Were Sleeping (1995),0.0535711,-0.067815304,0.08089887,0.00031766453,-0.2588998,0.044243727,0.2748562,0.16043274,0.15614973,0.017559107,-0.24281177,0.0068854745,0.042490948,-0.24686669,0.1416279,-0.009172946,-0.18855184,0.040295877,-0.17324398,-0.42943674,-0.2068776,-0.15661217,0.06772894,0.19805428,-0.21692038,0.091071926,-0.19944662,0.05919118,0.22902359,0.06327549,-0.13887821,0.1871876,0.13019355,0.22499755,0.20519572,-0.100337595,-0.2131352,0.061218407,-0.31241572,0.14925425
"Birds, The (1963)",-0.09615106,0.39395,-0.26809,-0.13954037,0.18302779,0.29784578,-0.1405506,-0.12285171,0.048710648,0.18263778,-0.075576976,-0.3003242,0.13898268,0.11037943,0.09939301,0.022388952,-0.18449941,0.11643992,-0.08363104,-0.12505516,-0.24114072,-0.05066966,-0.0495543,-0.232095,-0.2283823,0.28728238,-0.06549072,0.09115962,-0.07899864,0.34807706,0.23407818,0.07722812,0.16582485,0.22812231,-0.19789043,-0.39014825,0.015085228,0.17131191,0.13721953,0.23171937
Kingpin (1996),-0.106177256,0.0036134943,0.050184898,0.35119852,0.15767139,-0.20789926,-0.028874628,-0.3466958,-0.036325812,0.06830783,-0.32707432,-0.23311451,-0.051852826,0.15700896,0.05254851,-0.124124415,-0.09923516,-0.115930386,-0.16364971,0.13657151,0.22970906,-0.27442536,-0.30516002,-0.2291733,0.31087705,-0.14245462,-0.028001823,-0.19617084,-0.04170504,0.17461562,-0.05821625,0.01160659,0.1924468,-0.4772405,-0.1250758,0.044902172,-0.032436043,-0.08601064,0.065713294,0.11468472
George of the Jungle (1997),-0.22256173,-0.39074555,0.42485902,-0.1487305,-0.074897386,-0.18466213,0.117095515,0.11443715,0.34693003,0.113649115,-0.034093056,0.12298993,-0.25743774,-0.2408244,-0.053699013,0.001872311,0.06518949,-0.08356764,0.009606748,0.24345338,0.08019237,-0.16863741,0.0070342985,0.050484583,-0.0031728623,-0.2435826,-0.08382342,-0.24210617,-0.038766745,-0.077170454,-0.23513062,-0.023372553,0.0024542091,-0.14770792,-0.057838097,-0.04670651,-0.018498046,0.015972791,-0.0716968,-0.15114017
Star Trek VI: The Undiscovered Country (1991),0.3167918,0.09507524,-0.24796446,-0.21984996,0.12873402,0.05186156,0.17232288,0.04345092,-0.103973,-0.034777932,0.070857994,-0.06478194,0.15585111,0.08157192,0.1226222,0.14030296,-0.19860333,0.0523628,-0.0425793,-0.08096043,-0.12320633,-0.019307977,0.024616104,0.092902616,-0.17512979,0.1228249,0.100144126,0.25542834,0.010638197,-0.08846053,-0.29013067,0.17200413,-0.032819185,0.25618592,0.16937529,0.040888336,-0.03583395,-0.06461295,-0.25421482,0.11519846
"First Wives Club, The (1996)",-0.15648963,-0.08527077,-0.09726373,0.14802942,-0.34436357,-0.08080831,0.051900968,0.049363323,-0.17408094,0.0311982,-0.14280868,0.12295428,0.05450498,-0.36506665,0.023777677,-0.2097725,0.10340058,-0.16377482,-0.12043517,0.15356442,-0.25035223,-0.1388893,0.34532964,0.2948596,-0.18216659,0.16739698,0.05458139,-0.13275102,0.071422786,-0.049316376,0.014219955,0.023961889,0.40235296,0.23318447,0.10084654,0.13583967,-0.07163669,-0.049112305,-0.24669199,-0.04289208
Grosse Pointe Blank (1997),-0.18859142,-0.046138875,-0.0778376,0.095594466,0.0768776,-0.064817734,-0.3943836,-0.26645866,-0.008118855,0.07830379,-0.019315165,-0.091558605,0.16907367,0.2327337,-0.008121862,0.18886416,-0.16339383,-0.029389668,-0.31656176,0.14567208,-0.03719225,-0.1301977,-0.11192437,-0.06964327,-0.061329488,0.15080532,-0.20624581,0.137119,0.16408606,0.06621079,0.01882657,0.0076513225,0.17888999,-0.04071356,0.16310982,-0.25424832,-0.10511642,0.062394045,-0.24830784,0.1951664
Apt Pupil (1998),-0.22275479,0.17640029,-0.21136914,0.21486124,-0.12789202,0.15469731,-0.21253055,0.010162636,-0.223933,0.20970108,-0.19106956,-0.17397526,-0.2376154,-0.086274765,0.013345489,0.08203378,-0.07438677,-0.11814424,-0.07875467,-0.23538779,-0.23717432,-0.049968,-0.22070873,-0.07864052,-0.033294294,0.22469375,-0.055495538,0.21544667,-0.016694257,0.06626618,0.094963044,0.17786443,-0.00315269,0.14993349,0.0824709,0.0900559,-0.14738458,0.27662563,-0.13179706,0.0015998107
Dragonheart (1996),0.06359893,-0.23265971,-0.012083048,-0.00093695935,-0.06701268,0.2119362,0.21957338,0.008224355,-0.08829263,0.17799248,-0.25388062,-0.14675532,-0.12596273,0.085640796,-0.1329191,-0.22576399,-0.10438566,0.014153457,-0.058554873,0.1843005,-0.1771797,-0.042585183,0.058653485,0.1717534,-0.0043811006,0.16086292,0.18705562,0.0018857599,-0.06539487,0.09491383,-0.17599258,0.08257674,-0.08624212,-0.27578118,0.11740369,-0.123159125,-0.027498318,0.0020104677,-0.31377685,0.20244683
"Lost World: Jurassic Park, The (1997)",0.1982225,0.09269897,-0.1345328,-0.20411359,-0.023994057,0.09025644,0.28952885,0.2708484,-0.048080653,0.15331925,-0.209709,-0.14896826,0.14332296,-0.29835147,-0.035539147,0.061222296,-0.07254994,0.07267496,-0.060834814,0.050134018,-0.0051850136,0.118549384,0.216482,0.2256462,-0.077089205,-0.023922736,0.0015255659,-0.119504616,0.19727723,-0.123637885,-0.036110625,0.019713296,-0.36101338,-0.052644573,0.017451216,-0.20734477,-0.023294063,-0.1693619,-0.15157662,0.019616088
Executive Decision (1996),-0.13582891,-0.17299673,-0.0050081643,-0.19917716,0.006217252,0.27264443,0.12766075,0.116633,0.056518286,0.10096037,-0.03699141,-0.016250802,-0.14491852,0.09404969,0.12872054,-0.06798002,-0.118917614,-0.07358244,-0.00025075485,-0.10289894,-0.11263246,-0.04466137,0.15966968,0.21879119,-0.12890927,-0.053861596,0.07234793,0.20833084,0.1355181,0.13725616,-0.105605125,-0.0443889,0.047755063,0.2876407,0.124858394,-0.10716754,-0.081458054,0.010506034,-0.2417277,0.13215816
"Right Stuff, The (1983)",-0.043773256,0.26527378,-0.16281056,-0.11927816,0.10432205,0.2534785,-0.069201015,-0.100662164,-0.036252692,0.10776969,-0.21945418,-0.4831545,0.026875515,0.15642522,0.2631299,0.19945213,-0.11730234,0.11645346,-0.051310044,-0.27474928,-0.13556537,-0.1259666,-0.16319609,0.032948975,-0.012279692,0.21362628,-0.24048397,0.10732654,0.121152416,0.21498545,0.23296526,0.008567359,-0.011753512,0.027151199,-0.00033719247,-0.22008023,-0.019433677,0.11726655,-0.014606928,0.11023248
Swingers (1996),-0.09289881,0.016483713,-0.12221491,0.08834616,0.39440012,-0.17780732,-0.08814368,-0.17040691,-0.2302007,0.2735877,-0.13715692,-0.13483521,-0.17954282,0.28410298,0.19107813,-0.053784784,-0.021569967,-0.0834027,-0.1880971,0.014707368,-0.11746818,0.026792293,-0.19798064,-0.3937405,-0.27439043,0.13024874,-0.11241943,0.15187348,0.17402312,0.20544812,0.08428345,0.35340688,0.21228556,0.0630331,0.06479611,-0.08067976,-0.10769367,0.13018294,-0.07885959,0.14149289
